timestamp,crowd_count
18.015803337097168,1
18.068782567977905,1
18.120501279830933,1
18.184518337249756,1
18.23209261894226,1
18.272003173828125,1
18.31645703315735,1
18.365774869918823,1
18.417794227600098,1
18.46279215812683,1
18.52593970298767,1
18.57293963432312,1
18.622583150863647,1
18.670657873153687,1
18.718506574630737,1
18.776647090911865,1
18.824403047561646,1
18.887412309646606,1
18.93561577796936,1
18.984315872192383,1
19.025951147079468,1
19.06994915008545,1
19.117461919784546,1
19.182491302490234,1
19.229451179504395,1
19.278997898101807,1
19.32702350616455,1
19.375184059143066,1
19.42442798614502,1
19.47027015686035,1
19.535083770751953,1
19.58083438873291,1
19.63015341758728,1
19.67813992500305,1
19.72565770149231,1
19.773715019226074,1
19.821364164352417,1
19.891932010650635,1
19.933901071548462,1
19.982903003692627,1
20.02964425086975,1
20.0764479637146,1
20.12505865097046,1
20.177043199539185,1
20.240618467330933,1
20.285186290740967,1
20.3343346118927,1
20.383357524871826,1
20.440399169921875,1
20.488475561141968,1
20.547244548797607,1
20.5954430103302,1
20.640262842178345,1
20.69095778465271,1
20.73617148399353,1
20.79205012321472,1
20.84265947341919,1
20.89618682861328,1
20.94059658050537,1
20.99160361289978,1
21.037132263183594,1
21.0863676071167,1
21.14138650894165,1
21.192693948745728,1
21.255664587020874,1
21.304265022277832,1
21.342287302017212,1
21.390733003616333,1
21.43763518333435,1
21.486101627349854,1
21.549999713897705,1
21.597140550613403,1
21.646467208862305,1
21.696963787078857,1
21.742450952529907,1
21.790111303329468,1
21.83831214904785,1
21.904274702072144,1
21.953266382217407,1
22.00143051147461,1
22.046112060546875,1
22.09430694580078,1
22.142847061157227,1
22.18885111808777,1
22.25699234008789,1
22.302355766296387,1
22.350422382354736,1
22.39763569831848,1
22.446495294570923,1
22.503687381744385,1
22.568151235580444,1
22.606745958328247,1
22.65397334098816,1
22.70227313041687,1
22.749926805496216,1
22.801626205444336,1
22.851036548614502,1
22.90900182723999,1
22.956861972808838,1
23.00639009475708,1
23.054582118988037,1
23.101492404937744,1
23.150733470916748,1
23.200483560562134,1
23.264212131500244,1
23.312647581100464,1
23.362648010253906,1
23.4072322845459,1
23.453229427337646,1
23.50155210494995,1
23.566519021987915,1
23.614257097244263,1
23.66218066215515,1
23.710975408554077,1
23.757880449295044,1
23.804807662963867,1
23.85313844680786,1
23.928133010864258,1
23.976176738739014,1
24.018667936325073,1
24.062667846679688,1
24.10909628868103,1
24.161248445510864,1
24.21575140953064,1
24.279093980789185,1
24.32686710357666,1
24.37295913696289,1
24.41381597518921,1
24.47162890434265,1
24.52010464668274,1
24.573680877685547,1
24.621251106262207,1
24.669269561767578,1
24.71913743019104,1
